mpi_rank,mpi_size,func_name,func_count,func_time
2,16,MPI_Allgather,31,1.2602e+00
2,16,MPI_Allgatherv,4,8.4879e-03
2,16,MPI_Allreduce,64,1.7543e-02
3,16,MPI_Init,1,0.0000e+00
3,16,MPI_Finalize,1,0.0000e+00
3,16,MPI_Comm_rank,15,0.0000e+00
3,16,MPI_Comm_size,5,0.0000e+00
3,16,MPI_Send,56,2.5272e-05
3,16,MPI_Irecv,24,6.6757e-06
3,16,MPI_Allgather,31,1.0802e+00
3,16,MPI_Allgatherv,4,7.7651e-03
3,16,MPI_Allreduce,64,1.7969e-02
4,16,MPI_Init,1,0.0000e+00
4,16,MPI_Finalize,1,0.0000e+00
4,16,MPI_Comm_rank,15,2.1458e-06
4,16,MPI_Comm_size,5,1.9073e-06
4,16,MPI_Send,94,1.2157e-03
4,16,MPI_Irecv,32,1.0490e-05
4,16,MPI_Allgather,31,1.2589e+00
4,16,MPI_Allgatherv,4,9.3329e-03
4,16,MPI_Allreduce,64,1.6653e-02
5,16,MPI_Init,1,0.0000e+00
5,16,MPI_Finalize,1,0.0000e+00
5,16,MPI_Comm_rank,15,3.0994e-06
5,16,MPI_Comm_size,5,9.5367e-07
5,16,MPI_Send,76,1.2317e-03
5,16,MPI_Irecv,34,2.0981e-05
5,16,MPI_Allgather,31,1.1573e+00
5,16,MPI_Allgatherv,4,8.1329e-03
5,16,MPI_Allreduce,64,1.6019e-02
6,16,MPI_Init,1,0.0000e+00
6,16,MPI_Finalize,1,0.0000e+00
6,16,MPI_Comm_rank,15,4.2915e-06
6,16,MPI_Comm_size,5,9.5367e-07
6,16,MPI_Send,70,9.1400e-03
6,16,MPI_Irecv,32,1.3351e-05
6,16,MPI_Allgather,31,1.2004e+00
6,16,MPI_Allgatherv,4,8.3768e-03
6,16,MPI_Allreduce,64,8.3156e-03
7,16,MPI_Init,1,0.0000e+00
7,16,MPI_Finalize,1,0.0000e+00
7,16,MPI_Comm_rank,15,2.8610e-06
7,16,MPI_Comm_size,5,0.0000e+00
7,16,MPI_Send,64,8.8902e-03
7,16,MPI_Irecv,41,1.3113e-05
7,16,MPI_Allgather,31,9.7668e-01
7,16,MPI_Allgatherv,4,8.6482e-03
7,16,MPI_Allreduce,64,8.5537e-03
8,16,MPI_Init,1,0.0000e+00
8,16,MPI_Finalize,1,0.0000e+00
8,16,MPI_Comm_rank,15,4.7684e-06
8,16,MPI_Comm_size,5,9.5367e-07
8,16,MPI_Send,70,1.2441e-03
8,16,MPI_Irecv,65,1.7405e-05
8,16,MPI_Allgather,31,1.1725e+00
8,16,MPI_Allgatherv,4,8.4140e-03
8,16,MPI_Allreduce,64,1.6644e-02
9,16,MPI_Init,1,0.0000e+00
9,16,MPI_Finalize,1,0.0000e+00
9,16,MPI_Comm_rank,15,2.1458e-06
9,16,MPI_Comm_size,5,0.0000e+00
9,16,MPI_Send,76,1.3938e-03
9,16,MPI_Irecv,42,1.5974e-05
9,16,MPI_Allgather,31,7.4989e-01
9,16,MPI_Allgatherv,4,9.9461e-03
9,16,MPI_Allreduce,64,1.5036e-02
10,16,MPI_Init,1,0.0000e+00
10,16,MPI_Finalize,1,0.0000e+00
10,16,MPI_Comm_rank,15,1.9073e-06
10,16,MPI_Comm_size,5,0.0000e+00
10,16,MPI_Send,76,9.1255e-03
10,16,MPI_Irecv,37,2.3842e-05
10,16,MPI_Allgather,31,1.1144e+00
10,16,MPI_Allgatherv,4,8.9121e-03
10,16,MPI_Allreduce,64,9.2795e-03
11,16,MPI_Init,1,0.0000e+00
11,16,MPI_Finalize,1,0.0000e+00
11,16,MPI_Comm_rank,15,3.8147e-06
11,16,MPI_Comm_size,5,0.0000e+00
11,16,MPI_Send,66,8.9123e-03
11,16,MPI_Irecv,32,1.0967e-05
11,16,MPI_Allgather,31,1.0535e+00
11,16,MPI_Allgatherv,4,8.5659e-03
11,16,MPI_Allreduce,64,9.6025e-03
12,16,MPI_Init,1,0.0000e+00
12,16,MPI_Finalize,1,0.0000e+00
12,16,MPI_Comm_rank,15,3.8147e-06
12,16,MPI_Comm_size,5,3.0994e-06
12,16,MPI_Send,60,1.6856e-04
12,16,MPI_Irecv,24,1.2636e-05
12,16,MPI_Allgather,31,1.2160e+00
12,16,MPI_Allgatherv,4,9.2478e-03
12,16,MPI_Allreduce,64,1.8255e-02
13,16,MPI_Init,1,0.0000e+00
13,16,MPI_Finalize,1,0.0000e+00
13,16,MPI_Comm_rank,15,1.9073e-06
13,16,MPI_Comm_size,5,0.0000e+00
13,16,MPI_Send,44,1.8287e-04
13,16,MPI_Irecv,26,2.1935e-05
13,16,MPI_Allgather,31,9.2592e-01
13,16,MPI_Allgatherv,4,8.7488e-03
13,16,MPI_Allreduce,64,1.7737e-02
14,16,MPI_Init,1,0.0000e+00
14,16,MPI_Finalize,1,0.0000e+00
14,16,MPI_Comm_rank,15,4.0531e-06
14,16,MPI_Comm_size,5,1.9073e-06
14,16,MPI_Send,42,1.7834e-04
14,16,MPI_Irecv,25,2.5749e-05
14,16,MPI_Allgather,31,1.1046e+00
14,16,MPI_Allgatherv,4,8.5061e-03
14,16,MPI_Allreduce,64,1.7923e-02
15,16,MPI_Init,1,0.0000e+00
15,16,MPI_Finalize,1,0.0000e+00
15,16,MPI_Comm_rank,15,3.0994e-06
15,16,MPI_Comm_size,5,0.0000e+00
15,16,MPI_Send,24,1.3113e-05
15,16,MPI_Irecv,12,1.1206e-05
15,16,MPI_Allgather,31,1.3686e+00
15,16,MPI_Allgatherv,4,1.0082e-02
15,16,MPI_Allreduce,64,1.8301e-02
0,16,MPI_Init,1,0.0000e+00
0,16,MPI_Finalize,1,0.0000e+00
0,16,MPI_Comm_rank,15,4.0531e-06
0,16,MPI_Comm_size,5,0.0000e+00
0,16,MPI_Send,68,7.8440e-05
0,16,MPI_Irecv,52,1.7643e-05
0,16,MPI_Allgather,29,1.2274e+00
0,16,MPI_Allgatherv,4,2.6414e-03
0,16,MPI_Allreduce,60,1.8077e-02
1,16,MPI_Init,1,0.0000e+00
1,16,MPI_Finalize,1,0.0000e+00
1,16,MPI_Comm_rank,15,2.8610e-06
1,16,MPI_Comm_size,5,0.0000e+00
1,16,MPI_Send,64,1.4782e-04
1,16,MPI_Irecv,62,1.3828e-05
1,16,MPI_Allgather,29,3.1087e-01
1,16,MPI_Allgatherv,4,3.2761e-03
1,16,MPI_Allreduce,60,1.8311e-02
2,16,MPI_Init,1,0.0000e+00
2,16,MPI_Finalize,1,0.0000e+00
2,16,MPI_Comm_rank,15,1.9073e-06
2,16,MPI_Comm_size,5,1.9073e-06
2,16,MPI_Send,62,1.6093e-04
2,16,MPI_Irecv,28,1.1206e-05
2,16,MPI_Allgather,29,1.2629e+00
2,16,MPI_Allgatherv,4,2.8512e-03
2,16,MPI_Allreduce,60,1.8883e-02
3,16,MPI_Init,1,0.0000e+00
3,16,MPI_Finalize,1,0.0000e+00
3,16,MPI_Comm_rank,15,1.9073e-06
3,16,MPI_Comm_size,5,1.1921e-06
3,16,MPI_Send,82,3.0518e-05
3,16,MPI_Irecv,24,1.0729e-05
3,16,MPI_Allgather,29,1.0711e+00
3,16,MPI_Allgatherv,4,1.9219e-03
3,16,MPI_Allreduce,60,1.9180e-02
4,16,MPI_Init,1,0.0000e+00
4,16,MPI_Finalize,1,0.0000e+00
4,16,MPI_Comm_rank,15,2.8610e-06
4,16,MPI_Comm_size,5,9.5367e-07
4,16,MPI_Send,82,9.1593e-03
4,16,MPI_Irecv,32,1.0729e-05
4,16,MPI_Allgather,29,1.2754e+00
4,16,MPI_Allgatherv,4,3.5150e-03
4,16,MPI_Allreduce,60,1.0014e-02
5,16,MPI_Init,1,0.0000e+00
5,16,MPI_Finalize,1,0.0000e+00
5,16,MPI_Comm_rank,15,9.5367e-07
5,16,MPI_Comm_size,5,9.5367e-07
5,16,MPI_Send,102,1.3206e-03
5,16,MPI_Irecv,40,1.8835e-05
5,16,MPI_Allgather,29,1.1539e+00
5,16,MPI_Allgatherv,4,2.9080e-03
5,16,MPI_Allreduce,60,1.6982e-02
6,16,MPI_Init,1,0.0000e+00
6,16,MPI_Finalize,1,0.0000e+00
6,16,MPI_Comm_rank,15,1.1921e-06
6,16,MPI_Comm_size,5,9.5367e-07
6,16,MPI_Send,82,1.3440e-03
6,16,MPI_Irecv,32,1.0729e-05
6,16,MPI_Allgather,29,1.2300e+00
6,16,MPI_Allgatherv,4,2.5599e-03
6,16,MPI_Allreduce,60,1.7382e-02
7,16,MPI_Init,1,0.0000e+00
7,16,MPI_Finalize,1,0.0000e+00
7,16,MPI_Comm_rank,15,3.8147e-06
7,16,MPI_Comm_size,5,2.3842e-06
7,16,MPI_Send,66,9.5749e-03
7,16,MPI_Irecv,68,2.6464e-05
7,16,MPI_Allgather,29,1.0098e+00
7,16,MPI_Allgatherv,4,3.5489e-03
7,16,MPI_Allreduce,60,9.1963e-03
8,16,MPI_Init,1,0.0000e+00
8,16,MPI_Finalize,1,0.0000e+00
8,16,MPI_Comm_rank,15,9.5367e-07
8,16,MPI_Comm_size,5,9.5367e-07
8,16,MPI_Send,72,9.1934e-03
8,16,MPI_Irecv,38,1.4782e-05
8,16,MPI_Allgather,29,1.2154e+00
8,16,MPI_Allgatherv,4,2.8634e-03
8,16,MPI_Allreduce,60,9.7523e-03
9,16,MPI_Init,1,0.0000e+00
9,16,MPI_Finalize,1,0.0000e+00
9,16,MPI_Comm_rank,15,5.9605e-06
9,16,MPI_Comm_size,5,1.9073e-06
9,16,MPI_Send,68,1.4906e-03
9,16,MPI_Irecv,48,2.8849e-05
9,16,MPI_Allgather,29,7.7920e-01
9,16,MPI_Allgatherv,4,5.1312e-03
9,16,MPI_Allreduce,60,1.5610e-02
10,16,MPI_Init,1,0.0000e+00
10,16,MPI_Finalize,1,0.0000e+00
10,16,MPI_Comm_rank,15,1.9073e-06
10,16,MPI_Comm_size,5,0.0000e+00
10,16,MPI_Send,70,1.3278e-03
10,16,MPI_Irecv,37,2.0981e-05
10,16,MPI_Allgather,29,1.1595e+00
10,16,MPI_Allgatherv,4,3.3379e-03
10,16,MPI_Allreduce,60,1.7833e-02
11,16,MPI_Init,1,0.0000e+00
11,16,MPI_Finalize,1,0.0000e+00
11,16,MPI_Comm_rank,15,4.0531e-06
11,16,MPI_Comm_size,5,0.0000e+00
11,16,MPI_Send,78,9.6672e-03
11,16,MPI_Irecv,32,9.0599e-06
11,16,MPI_Allgather,29,1.0678e+00
11,16,MPI_Allgatherv,4,3.1240e-03
11,16,MPI_Allreduce,60,9.4688e-03
12,16,MPI_Init,1,0.0000e+00
12,16,MPI_Finalize,1,0.0000e+00
12,16,MPI_Comm_rank,15,3.8147e-06
12,16,MPI_Comm_size,5,9.5367e-07
12,16,MPI_Send,54,1.4615e-04
12,16,MPI_Irecv,24,9.0599e-06
12,16,MPI_Allgather,29,1.2298e+00
12,16,MPI_Allgatherv,4,3.4199e-03
12,16,MPI_Allreduce,60,1.8995e-02
13,16,MPI_Init,1,0.0000e+00
13,16,MPI_Finalize,1,0.0000e+00
13,16,MPI_Comm_rank,15,3.0994e-06
13,16,MPI_Comm_size,5,0.0000e+00
13,16,MPI_Send,46,1.7810e-04
13,16,MPI_Irecv,24,9.7752e-06
13,16,MPI_Allgather,29,9.3444e-01
13,16,MPI_Allgatherv,4,3.6290e-03
13,16,MPI_Allreduce,60,1.8648e-02
14,16,MPI_Init,1,0.0000e+00
14,16,MPI_Finalize,1,0.0000e+00
14,16,MPI_Comm_rank,15,6.1989e-06
14,16,MPI_Comm_size,5,0.0000e+00
14,16,MPI_Send,42,1.7595e-04
14,16,MPI_Irecv,32,2.7895e-05
14,16,MPI_Allgather,29,1.1342e+00
14,16,MPI_Allgatherv,4,2.9590e-03
14,16,MPI_Allreduce,60,1.8800e-02
15,16,MPI_Init,1,0.0000e+00
15,16,MPI_Finalize,1,0.0000e+00
15,16,MPI_Comm_rank,15,1.9073e-06
15,16,MPI_Comm_size,5,0.0000e+00
15,16,MPI_Send,26,1.1206e-05
15,16,MPI_Irecv,12,7.1526e-06
15,16,MPI_Allgather,29,1.4038e+00
15,16,MPI_Allgatherv,4,4.9942e-03
15,16,MPI_Allreduce,60,1.9036e-02
